교육과정,출판년도,국/검/인정,자료형태,학교급,학교구분,서명,저자,발행처(출판사),정가,사용학년
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),연삭가공Ⅲ,,교육부,11020.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),컴퓨터활용생산Ⅰ,,교육부,8910.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),컴퓨터활용생산Ⅱ,,교육부,9830.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),컴퓨터활용생산Ⅲ,,교육부,9500.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),측정Ⅰ,,교육부,13860.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),측정Ⅱ,,교육부,9960.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),측정Ⅲ,,교육부,13000.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),성형가공Ⅰ,,교육부,7720.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),성형가공Ⅱ,,교육부,10620.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),방전가공,,교육부,14710.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),레이저가공Ⅰ,,교육부,8380.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),레이저가공Ⅱ,,교육부,11410.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),워터제트가공,,교육부,11610.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),플라스마가공,,교육부,12670.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),사출금형설계Ⅰ,,교육부,12930.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),사출금형설계Ⅱ,,교육부,9300.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),사출금형제작Ⅰ,,교육부,9960.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),사출금형제작Ⅱ,,교육부,9300.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),사출금형품질관리Ⅰ,,교육부,10230.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),사출금형품질관리Ⅱ,,교육부,10030.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),사출금형조립Ⅰ,,교육부,11020.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),사출금형조립Ⅱ,,교육부,8180.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),프레스금형설계,,교육부,13000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),정보,김영일,금성출판사,54400.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),정보,임희석,비상교육,88400.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),정보,한건우,삼양미디어,33000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),정보,김현철,천재교과서,56200.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),정보,김영식,이오북스,50000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),창의경영,송혁준,교학사,70000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),가정과학,최현자,천재교과서,41800.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,유성진,엔이능률,65000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,임승규,지학사,78000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,이종민,정진출판사,38000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,이기훈,와이비엠,66400.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,최병권,미래엔,50000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,신승희,천재교과서,58000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,심형철,시사북스,45000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,박용호,동양북스,70000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,김성철,다락원,50000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅰ,이선희,파고다북스,35000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,박행자,엔이능률,65000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,윤강구,다락원,40000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,오현정,미래엔,50000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,안병곤,에듀서울,50000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,배홍철,천재교과서,62800.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,이경수,시사북스,42000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,김동규,파고다북스,35000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅰ,박윤원,길벗,42000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,유성진,엔이능률,65000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,이종민,정진출판사,35000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,신승희,천재교과서,53800.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,심형철,시사북스,40000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,최병권,미래엔,60000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),중국어Ⅱ,김성철,다락원,50000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅱ,박행자,엔이능률,65000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅱ,윤강구,다락원,40000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅱ,오현정,미래엔,60000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅱ,배홍철,천재교과서,53800.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),일본어Ⅱ,이경수,시사북스,42000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,송재소,다락원,30000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,이향배,대명사,50000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,심경호,미래엔,46000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,김용재,와이비엠,61600.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,안대회,천재교과서,56200.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,안재철,지학사,77000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,이동재,비상교육,63900.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,신표섭,대학서림,80000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,오형민,금성출판사,60400.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,박성규,동아출판,49000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,진재교,장원교육,50000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),한문Ⅰ,김영진,씨마스,48000.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),과학탐구실험,정대홍,금성출판사,5330.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),과학탐구실험,김성원,지학사,5100.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),과학탐구실험,송진웅,동아출판,5090.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),과학탐구실험,곽영직,와이비엠,4960.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅰ,김성진,미래엔,8750.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅰ,손정우,비상교육,8770.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅰ,강남화,천재교육,8400.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅰ,이상연,금성출판사,8950.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅰ,송진웅,동아출판,8620.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅰ,곽영직,와이비엠,8370.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅰ,김영민,교학사,8700.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅰ,김성원,지학사,8700.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,장낙한,상상아카데미,8540.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,최미화,미래엔,8540.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,홍훈기,교학사,8400.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,박종석,비상교육,8670.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,노태희,천재교육,8760.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,하윤경,금성출판사,8880.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,이상권,지학사,8660.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,황성용,동아출판,8740.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅰ,강대훈,와이비엠,8320.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅰ,오현선,미래엔,8870.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅰ,심규철,비상교육,9040.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅰ,이준규,천재교육,8690.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅰ,심재호,금성출판사,9130.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅰ,전상학,지학사,9040.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅰ,김윤택,동아출판,8780.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅰ,권혁빈,교학사,9120.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅰ,이용철,와이비엠,8700.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),지구과학Ⅰ,이진우,미래엔,8380.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),지구과학Ⅰ,이기영,비상교육,9100.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),지구과학Ⅰ,오필석,천재교육,8430.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),지구과학Ⅰ,권석민,금성출판사,8840.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),지구과학Ⅰ,김진성,와이비엠,8150.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),지구과학Ⅰ,이용준,교학사,8700.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅱ,김성진,미래엔,8760.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅱ,김영민,교학사,8860.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅱ,손정우,비상교육,8940.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅱ,강남화,천재교육,8390.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),물리학Ⅱ,김성원,지학사,8770.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅱ,장낙한,상상아카데미,8710.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅱ,최미화,미래엔,8530.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅱ,홍훈기,교학사,8670.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅱ,박종석,비상교육,8450.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅱ,노태희,천재교육,8620.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),화학Ⅱ,이상권,지학사,8980.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅱ,오현선,미래엔,8750.0,
2015개정교육과정,2020,검정,교과서,고등학교,일반학교(보통교과),생명과학Ⅱ,심규철,비상교육,9080.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),프레스금형제작Ⅰ,,교육부,6860.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),프레스금형제작Ⅱ,,교육부,10230.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),프레스금형품질관리Ⅰ,,교육부,12140.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),프레스금형품질관리Ⅱ,,교육부,11550.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),프레스금형조립Ⅰ,,교육부,8250.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),프레스금형조립Ⅱ,,교육부,13130.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),기계수동조립,,교육부,15770.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),운반하역기계설치·정비Ⅰ,,교육부,13060.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),운반하역기계설치·정비Ⅱ,,교육부,9500.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),운반하역기계설치·정비Ⅲ,,교육부,12270.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),건설광산기계설치·정비Ⅰ,,교육부,11810.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),건설광산기계설치·정비Ⅱ,,교육부,6660.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),건설광산기계설치·정비Ⅲ,,교육부,9370.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),섬유기계설치·정비Ⅰ,,교육부,9300.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),섬유기계설치·정비Ⅱ,,교육부,7450.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),공작기계설치·정비Ⅰ,,교육부,8510.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),공작기계설치·정비Ⅱ,,교육부,11550.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),공작기계설치·정비Ⅲ,,교육부,8510.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),고무플라스틱기계설치·정비Ⅰ,,교육부,6930.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),고무플라스틱기계설치·정비Ⅱ,,교육부,15510.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),고무플라스틱기계설치·정비Ⅲ,,교육부,12670.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),농업용기계설치·정비Ⅰ,,교육부,8580.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),농업용기계설치·정비Ⅱ,,교육부,9100.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),농업용기계설치·정비Ⅲ,,교육부,10230.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),승강기설치·정비Ⅰ,,교육부,15040.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),승강기설치·정비Ⅱ,,교육부,9430.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),승강기설치·정비Ⅲ,,교육부,7650.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),승강기설치·정비Ⅳ,,교육부,8050.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),냉동공조설계,,교육부,7980.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),냉동공조설치,,교육부,21310.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),냉동공조유지·보수관리Ⅰ,,교육부,11410.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),냉동공조유지·보수관리Ⅱ,,교육부,14250.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차전기·전자장치정비Ⅰ,,교육부,7590.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차전기·전자장치정비Ⅱ,,교육부,9430.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차전기·전자장치정비Ⅲ,,교육부,10160.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차엔진정비Ⅰ,,교육부,8110.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차엔진정비Ⅱ,,교육부,7780.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차엔진정비Ⅲ,,교육부,7060.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차엔진정비Ⅳ,,교육부,6270.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차섀시정비Ⅰ,,교육부,10030.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차섀시정비Ⅱ,,교육부,8840.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차섀시정비Ⅲ,,교육부,9570.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차섀시정비Ⅳ,,교육부,8970.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차차체정비Ⅰ,,교육부,9040.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차차체정비Ⅱ,,교육부,9170.0,
2015개정교육과정,2019,인정,교과서,고등학교,일반학교(보통교과),자동차차체정비Ⅲ,,교육부,8050.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,고형진,동아출판,69000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,류수열,금성출판사,99000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,이삼형,지학사,97000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,최원식,창비,72000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,정민,해냄에듀,95000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어(상),박영목,천재교육,79600.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어(상),이성영,천재교육,69400.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,민현식,좋은책신사고,56000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,박안수,비상교육,75000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,박영민,비상교육,67800.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,신유식,미래엔,70000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어(하),박영목,천재교육,75500.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어(하),이성영,천재교육,72000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),국어,김동환,교학사,98000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),화법과작문,이삼형,지학사,80000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),화법과작문,이도영,창비,60000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),화법과작문,박영목,천재교육,75400.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),화법과작문,박영민,비상교육,68700.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),화법과작문,민병곤,미래엔,70000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),독서,고형진,동아출판,74000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),독서,이삼형,지학사,90000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),독서,박영목,천재교육,81400.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),독서,서혁,좋은책신사고,48000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),독서,한철우,비상교육,97300.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),독서,방민호,미래엔,70000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),언어와매체,이삼형,지학사,85000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),언어와매체,최형용,창비,48000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),언어와매체,민현식,천재교육,87400.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),언어와매체,이관규,비상교육,97200.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),언어와매체,방민호,미래엔,70000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),문학,김창원,동아출판,79000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),문학,류수열,금성출판사,99000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),문학,정재찬,지학사,80000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),문학,최원식,창비,84000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),문학,조정래,해냄에듀,95000.0,
2015개정교육과정,2019,인정,지도서,고등학교,일반학교(보통교과),문학(상),정호웅,천재교육,68200.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,이민표,비상교육,8400.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,주명덕,동아출판,7500.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,김경래,와이비엠,7500.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,조송현,금성출판사,8800.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,양재근,씨마스,7900.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,안양옥,지학사,8640.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,권순용,교학사,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,김대진,체육과건강,8200.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육,황인,태림출판사,8500.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,김대진,체육과건강,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,정영린,미래엔,8850.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,이종영,천재교과서,7700.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,주명덕,동아출판,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,김경래,와이비엠,8200.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,조송현,금성출판사,9300.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,정덕조,씨마스,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,안양옥,지학사,7360.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,신철호,웅보출판사,6000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),운동과건강,서희진,교학사,9000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),스포츠생활,김대진,체육과건강,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),스포츠생활,이종영,천재교과서,7700.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),스포츠생활,이민표,비상교육,8800.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),스포츠생활,김경래,와이비엠,8200.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),스포츠생활,양재근,씨마스,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육탐구,김대진,체육과건강,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),체육탐구,신원섭,성안당,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,조대현,다락원,6490.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,장기범,미래엔,6000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,주대창,비상교육,6400.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,김광옥,아침나라,7220.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,강민선,와이비엠,6720.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,최은식,천재교과서,6800.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,양종모,음악과생활,7480.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,황병숙,지학사,6100.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,주광식,박영사,8450.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),음악,김용희,금성출판사,7000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),미술,김형숙,교학도서,8000.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),미술,최찬경,금성출판사,7400.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),미술,조우호,미래엔,7900.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),미술,현영호,비상교육,7150.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),미술,심영옥,와이비엠,7900.0,
2015개정교육과정,2018,인정,교과서,고등학교,일반학교(보통교과),미술,안혜리,지학사,7440.0,
